594140.66|3418137.513|200.346
594145.994|3418610.722|200.389
594148.713|3418562.047|198.517
594150.354|3418551.692|199.477
594152.294|3418605.775|200.312
594152.409|3418290.333|199.386
594153.732|3418078.947|199.789
594158.4|3418528.705|198.632
594158.637|3418221.341|200.321
594160.563|3418566.67|200.268
594160.979|3418111.752|200.045
594161.332|3418555.859|200.139
594161.531|3418220.014|200.32
594164.432|3418550.916|200.203
594167.828|3418568.976|200.225
594170.215|3418285.114|200.537
594173.191|3418268.122|200.324
594174.561|3418391.143|199.342
594174.769|3418277.853|200.344
594176.364|3418434|199.408
594177.724|3418276.9|200.307
594178.173|3418523.699|200.361
594178.281|3418291.017|200.339
594179.013|3418177.931|200.366
594181.168|3418289.806|200.399
594182.975|3418613.044|199.104
594183.154|3418172.641|198.947
594183.815|3418485.087|200.467
594184.394|3418302.952|200.324
594184.637|3418317.854|200.343
594184.981|3418497.919|198.616
594187.25|3418330.835|200.32
594187.463|3418316.358|200.227
594189.327|3418437.047|200.914
594189.821|3418345.867|200.384
594190.324|3418330.095|200.298
594190.893|3418354.532|200.32
594191.149|3418393.927|200.864
594192.734|3418371.459|200.324
594192.91|3418345.287|200.286
594195.87|3418371.448|200.342
594197.118|3418382.171|200.341
594198.569|3418421.417|200.356
594208.062|3418284.597|199.83
594210.175|3418278.416|198.336
594211.069|3420364.042|197.65
594219.386|3417753.94|198.573
594220.495|3420357.535|197.648
594226.053|3418441.365|199.818
594227.125|3420352.044|197.648
594231.53|3418439.807|198.605
594247.378|3420389.263|198.473
594290.455|3420457.073|197.974
594298.443|3420451.104|197.973
594306.379|3420447.104|197.78
594312.789|3420462.815|198.394
594323.674|3420476.224|198.421
594337.315|3418056.183|199.196
594368.936|3420549.95|197.263
594378.176|3420544.022|197.377
594390.802|3420533.113|198.138
594409.119|3420597.33|198.108
594419.564|3420591.982|198.062
594422.382|3418153.735|199.137
594426.244|3420589.135|198.283
594432.194|3420579.334|198.285
594432.673|3420606.503|198.64
594438.191|3420630.914|198.477
594441.023|3420635.206|198.546
594446.559|3420644.673|198.142
594447.235|3420621.785|198.603
594448.131|3420630.421|198.65
594456.077|3420636.836|198.175
594459.428|3420635.082|198.697
594460.707|3420610.747|198.564
594462.274|3420631.536|197.817
594463.532|3420614.781|198.59
594471.324|3420625.361|197.796
594513.83|3420744.871|197.665
594521.421|3420738.728|197.621
594524.398|3420732.955|198.616
594528.659|3420733.714|197.885
594539.479|3420728.43|197.903
594581.058|3420845.552|197.629
594587.7|3420841.105|197.629
594593.743|3420837.261|198.822
594597.664|3420836.224|197.908
594603.227|3421355.074|196.842
594604.738|3421418.148|197.232
594606.112|3421415.438|195.484
594607.049|3420830.125|197.69
594610.351|3421296.899|197.231
594611.031|3421236.624|197.651
594614.297|3420896.48|197.643
594617.471|3421057.329|197.438
594618.337|3420993.075|198.18
594618.845|3421176.148|197.436
594618.952|3421128.024|197.411
594623.515|3420894.222|197.64
594624.187|3420931.564|197.427
594624.565|3421296.959|197.115
594624.876|3421355.336|197.076
594625.247|3421299.281|195.632
594626.681|3421355.154|195.338
594627.484|3420992.352|198.198
594628.467|3421482.175|196.967
594630.492|3420893.208|98.767
594632.427|3420889.955|197.656
594633.19|3421296.797|197.1
594633.443|3421355.23|195.343
594633.476|3421298.583|195.631
594633.847|3421237.432|197.793
594641.186|3420882.067|197.61
594641.363|3421236.693|197.961
594641.815|3420931.196|197.557
594647.516|3421059.078|197.619
594648.577|3420993.087|198.169
594649.056|3421125.616|197.464
594649.086|3421178.308|197.857
594655.479|3421422.629|195.817
594655.665|3420927.176|198.807
594656.651|3421419.007|197.262
594658.081|3422176.108|196.464
594659.475|3421482.816|197.068
594660.939|3422173.197|196.578
594661.902|3422170.76|196.476
594663.723|3422103.291|195.806
594663.788|3422166.017|195.762
594665.379|3421567.196|177.198
594670.864|3421238.911|199.679
594672.075|3422012.656|196.375
594679.329|3422172.501|195.638
594684.12|3421720.847|197.016
594684.198|3421842.068|196.299
594684.301|3421957.121|196.144
594684.465|3421986.253|196.226
594685.174|3421949.851|194.346
594691.474|3422188.194|196.411
594692.096|3422184.858|196.377
594692.307|3421848.192|194.253
594694.171|3422103.233|195.806
594694.553|3422193.95|196.141
594694.726|3422168.532|195.451
594695.585|3421949.135|194.12
594695.668|3421568.029|197.272
594696.471|3421852.793|194.705
594696.644|3421949.534|196.219
594698.237|3421842.792|196.502
594699.031|3421960.365|196.598
594699.031|3472740.365|195.448
594706.54|3421918.851|196.339
594712.894|3421720.983|196.816
594713.953|3421962.375|195.448
594714.605|3421959.328|196.326
594714.703|3421722.073|196.479
594714.784|3421841.501|196.292
594727.227|3422209.625|195.429
594729.062|3422207.097|195.639
594729.595|3422190.774|195.298
594731.436|3422224.892|194.319
594732.427|3422014.328|195.403
594732.46|3422201.349|195.391
594799.529|3422384.223|199.506
594799.735|3422390.133|192.082
594800.351|3422401.323|189.85
594801.178|3422410.106|191.851
594801.436|3422279.453|192.668
594802.788|3422393.551|190.178
594813.736|3422228.748|195.164
594814.396|3422243.046|195.508
594814.51|3422248.051|195.47
594814.732|3422252.89|195.49
594819.291|3422385.949|192.165
594825.072|3422407.44|192.057
594825.903|3422392.637|190.122
594826.868|3422402.102|189.689
594828.97|3422384.188|192.571
594829.535|3422389.896|192.297
594830.516|3422444.787|193.268
594831.63|3422283.591|192.833
594864.253|3422473.376|193.123
594883.951|3422450.215|193.057
594893.667|3422557.91|193.136
594897.515|3422462.685|192.878
594899.202|3422502.918|193.026
594945.19|3422542.008|193.03
594966.451|3422520.438|193.021
594991.979|3422581.546|193.063
594997.507|3422550.48|193.058
595021.279|3422592.151|192.988
595022.328|3422563.171|193.085
595024.86|3422570.179|190.617
595066.733|3422614.659|190.988
595071.981|3422587.541|190.988
595098.181|3422593.354|190.988
595098.181|3422593.354|193.288
595104.639|3422623.293|193.288
595115.375|3422620.805|193.131
595121.298|3422746.403|193.169
595147.44|3422624.611|193.106
595165.256|3422749.706|193.588
595167.776|3422685.033|191.48
